,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,stemming_text
488,quotebumiadaabbnnmana yg jago bro quotegue pikir cimed lebih licik bro dari jenis cinak lainnya yg ngorbit di indonesiannbahkan cimed dibenci oleh sesama cinak dimari bronntapi sebagai priboemi ane gatau detail konflik internal para cinakcinak sialan ininntapi menurut ane nquoteorang besar macem pejabat tuh punya segalanya bro nuang ada jabatan ada partai ada pamor ada apa aja ada dehnudah lelaki idaman bgt lah itu bagi seorang wanita yg ingin kebebasan finansialnntapi kadang memang bukan itu semua yang diinginkan wanita nmelainkan cinta yg membara dan gulat ranjang yg panasngitu bronnjadi menurut analisa ane setelah minum kencing onta ncimed julianto tio alias ahwa ini jago di ranjang bronkrn klo duit ahok pun ada ncinak ahok pun cinak nbahkan karier ahok lebih baik dari ahwa nwalau di tampang sepertinya ahok kalah tapi itu masalah kecilnnskill di ranjang memang menentukan nasib pria bronquote lehuga,kaskus,0,0,0,1,"['quotebumiadaabbnnmana', 'yg', 'jago', 'bro', 'quotegue', 'pikir', 'cimed', 'lebih', 'licik', 'bro', 'dari', 'jenis', 'cinak', 'lainnya', 'yg', 'ngorbit', 'di', 'indonesiannbahkan', 'cimed', 'dibenci', 'oleh', 'sesama', 'cinak', 'dimari', 'bronntapi', 'sebagai', 'priboemi', 'ane', 'gatau', 'detail', 'konflik', 'internal', 'para', 'cinakcinak', 'sialan', 'ininntapi', 'menurut', 'ane', 'nquoteorang', 'besar', 'macem', 'pejabat', 'tuh', 'punya', 'segalanya', 'bro', 'nuang', 'ada', 'jabatan', 'ada', 'partai', 'ada', 'pamor', 'ada', 'apa', 'aja', 'ada', 'dehnudah', 'lelaki', 'idaman', 'bgt', 'lah', 'itu', 'bagi', 'seorang', 'wanita', 'yg', 'ingin', 'kebebasan', 'finansialnntapi', 'kadang', 'memang', 'bukan', 'itu', 'semua', 'yang', 'diinginkan', 'wanita', 'nmelainkan', 'cinta', 'yg', 'membara', 'dan', 'gulat', 'ranjang', 'yg', 'panasngitu', 'bronnjadi', 'menurut', 'analisa', 'ane', 'setelah', 'minum', 'kencing', 'onta', 'ncimed', 'julianto', 'tio', 'alias', 'ahwa', 'ini', 'jago', 'di', 'ranjang', 'bronkrn', 'klo', 'duit', 'ahok', 'pun', 'ada', 'ncinak', 'ahok', 'pun', 'cinak', 'nbahkan', 'karier', 'ahok', 'lebih', 'baik', 'dari', 'ahwa', 'nwalau', 'di', 'tampang', 'sepertinya', 'ahok', 'kalah', 'tapi', 'itu', 'masalah', 'kecilnnskill', 'di', 'ranjang', 'memang', 'menentukan', 'nasib', 'pria', 'bronquote', 'lehuga']","['quotebumiadaabbnnmana', 'yg', 'jago', 'bro', 'quotegue', 'pikir', 'cimed', 'licik', 'bro', 'jenis', 'cinak', 'yg', 'ngorbit', 'indonesiannbahkan', 'cimed', 'dibenci', 'cinak', 'dimari', 'bronntapi', 'priboemi', 'ane', 'gatau', 'detail', 'konflik', 'internal', 'cinakcinak', 'sialan', 'ininntapi', 'ane', 'nquoteorang', 'macem', 'pejabat', 'tuh', 'bro', 'nuang', 'jabatan', 'partai', 'pamor', 'aja', 'dehnudah', 'lelaki', 'idaman', 'bgt', 'wanita', 'yg', 'kebebasan', 'finansialnntapi', 'kadang', 'wanita', 'nmelainkan', 'cinta', 'yg', 'membara', 'gulat', 'ranjang', 'yg', 'panasngitu', 'bronnjadi', 'analisa', 'ane', 'minum', 'kencing', 'onta', 'ncimed', 'julianto', 'tio', 'alias', 'ahwa', 'jago', 'ranjang', 'bronkrn', 'klo', 'duit', 'ahok', 'ncinak', 'ahok', 'cinak', 'nbahkan', 'karier', 'ahok', 'ahwa', 'nwalau', 'tampang', 'ahok', 'kalah', 'kecilnnskill', 'ranjang', 'menentukan', 'nasib', 'pria', 'bronquote', 'lehuga']",quotebumiadaabbnnmana yg jago bro quotegue pikir cimed licik bro jenis cak yg ngorbit indonesiannbahkan cimed benci cak mari bronntapi priboemi ane gatau detail konflik internal cinakcinak sial ininntapi ane nquoteorang macem jabat tuh bro nuang jabat partai pamor aja dehnudah lelaki idam bgt wanita yg bebas finansialnntapi kadang wanita nmelainkan cinta yg bara gulat ranjang yg panasngitu bronnjadi analisa ane minum kencing onta ncimed julianto tio alias ahwa jago ranjang bronkrn klo duit ahok ncinak ahok cak nbahkan karier ahok ahwa nwalau tampang ahok kalah kecilnnskill ranjang tentu nasib pria bronquote lehuga
489,pasti kaum kafir menuduh a b c d z giliran bom panci cepat sekali dideteksi tapi cuma penyiram novel baswedan sudah bln malah sepi,twitter,0,1,1,1,"['pasti', 'kaum', 'kafir', 'menuduh', 'a', 'b', 'c', 'd', 'z', 'giliran', 'bom', 'panci', 'cepat', 'sekali', 'dideteksi', 'tapi', 'cuma', 'penyiram', 'novel', 'baswedan', 'sudah', 'bln', 'malah', 'sepi']","['kaum', 'kafir', 'menuduh', 'a', 'b', 'c', 'd', 'z', 'giliran', 'bom', 'panci', 'cepat', 'dideteksi', 'penyiram', 'novel', 'baswedan', 'bln', 'sepi']",kaum kafir tuduh a b c d z gilir bom panci cepat deteksi siram novel baswedan bln sepi
490,smuterpe srp ngghhh aghhh fasterr pleasehh entot memek lonte yg haus kontol ini aghh aghh jepit kntol di memek taruh tngan km di toket,twitter,1,0,0,0,"['smuterpe', 'srp', 'ngghhh', 'aghhh', 'fasterr', 'pleasehh', 'entot', 'memek', 'lonte', 'yg', 'haus', 'kontol', 'ini', 'aghh', 'aghh', 'jepit', 'kntol', 'di', 'memek', 'taruh', 'tngan', 'km', 'di', 'toket']","['smuterpe', 'srp', 'ngghhh', 'aghhh', 'fasterr', 'pleasehh', 'entot', 'memek', 'lonte', 'yg', 'haus', 'kontol', 'aghh', 'aghh', 'jepit', 'kntol', 'memek', 'taruh', 'tngan', 'km', 'toket']",smuterpe srp ngghhh aghhh fasterr pleasehh entot memek lonte yg haus kontol aghh aghh jepit kntol memek taruh tngan km toket
491,tanteabg yg mw maen sama gw invit aff jaktim tantegirang bispak sange memek kontol ngentot toket janda ngewe jablay anal,twitter,1,0,0,0,"['tanteabg', 'yg', 'mw', 'maen', 'sama', 'gw', 'invit', 'aff', 'jaktim', 'tantegirang', 'bispak', 'sange', 'memek', 'kontol', 'ngentot', 'toket', 'janda', 'ngewe', 'jablay', 'anal']","['tanteabg', 'yg', 'mw', 'maen', 'gw', 'invit', 'aff', 'jaktim', 'tantegirang', 'bispak', 'sange', 'memek', 'kontol', 'ngentot', 'toket', 'janda', 'ngewe', 'jablay', 'anal']",tanteabg yg mw maen gw invit aff jaktim tantegirang bispak sange memek kontol ngentot toket janda ngewe jablay anal
492,quotetukang semprotbdddddefbelhah shakira waka waka kok nggak ada bingungsnitu dinobatkan sebagai lagu pildun terbaik sepanjang masa selalu ada di chart manapun masuk no billboard top all the time dan di milyar view di yutub bingungsnntapi ya terserah ts lah ini kan versi ts ngacir quotenniya ts kampret bikin trit tanpa sumber suka suka telinga dia ajannwaka waka dan ricky itu yg terbaik nnts tolol,kaskus,0,0,0,1,"['quotetukang', 'semprotbdddddefbelhah', 'shakira', 'waka', 'waka', 'kok', 'nggak', 'ada', 'bingungsnitu', 'dinobatkan', 'sebagai', 'lagu', 'pildun', 'terbaik', 'sepanjang', 'masa', 'selalu', 'ada', 'di', 'chart', 'manapun', 'masuk', 'no', 'billboard', 'top', 'all', 'the', 'time', 'dan', 'di', 'milyar', 'view', 'di', 'yutub', 'bingungsnntapi', 'ya', 'terserah', 'ts', 'lah', 'ini', 'kan', 'versi', 'ts', 'ngacir', 'quotenniya', 'ts', 'kampret', 'bikin', 'trit', 'tanpa', 'sumber', 'suka', 'suka', 'telinga', 'dia', 'ajannwaka', 'waka', 'dan', 'ricky', 'itu', 'yg', 'terbaik', 'nnts', 'tolol']","['quotetukang', 'semprotbdddddefbelhah', 'shakira', 'waka', 'waka', 'nggak', 'bingungsnitu', 'dinobatkan', 'lagu', 'pildun', 'terbaik', 'chart', 'manapun', 'masuk', 'no', 'billboard', 'top', 'all', 'the', 'time', 'milyar', 'view', 'yutub', 'bingungsnntapi', 'terserah', 'ts', 'versi', 'ts', 'ngacir', 'quotenniya', 'ts', 'kampret', 'bikin', 'trit', 'sumber', 'suka', 'suka', 'telinga', 'ajannwaka', 'waka', 'ricky', 'yg', 'terbaik', 'nnts', 'tolol']",quotetukang semprotbdddddefbelhah shakira waka waka nggak bingungsnitu nobat lagu pildun baik chart mana masuk no billboard top all the time milyar view yutub bingungsnntapi serah ts versi ts ngacir quotenniya ts kampret bikin trit sumber suka suka telinga ajannwaka waka ricky yg baik nnts tolol
493,disaat kafir bikin banyak penemuan yg mencerahkan kaum onta malah selalu bikin cara nyimpan bom nyimpan di turban di burqa di odol,twitter,0,1,1,1,"['disaat', 'kafir', 'bikin', 'banyak', 'penemuan', 'yg', 'mencerahkan', 'kaum', 'onta', 'malah', 'selalu', 'bikin', 'cara', 'nyimpan', 'bom', 'nyimpan', 'di', 'turban', 'di', 'burqa', 'di', 'odol']","['disaat', 'kafir', 'bikin', 'penemuan', 'yg', 'mencerahkan', 'kaum', 'onta', 'bikin', 'nyimpan', 'bom', 'nyimpan', 'turban', 'burqa', 'odol']",saat kafir bikin temu yg cerah kaum onta bikin nyimpan bom nyimpan turban burqa odol
494,dengan senang hati peli ku menerobos lagi di kedalaman gawuk nya buset enak banget gawuk lusy peli ku kyk diremas tp krn yg kedua jd bisa main lbh lama segala posisi kucoba sampai dia orgas berkali akhirnya dgn posisi favorit dia di bwh sambil mencium remas susu,twitter,1,0,0,0,"['dengan', 'senang', 'hati', 'peli', 'ku', 'menerobos', 'lagi', 'di', 'kedalaman', 'gawuk', 'nya', 'buset', 'enak', 'banget', 'gawuk', 'lusy', 'peli', 'ku', 'kyk', 'diremas', 'tp', 'krn', 'yg', 'kedua', 'jd', 'bisa', 'main', 'lbh', 'lama', 'segala', 'posisi', 'kucoba', 'sampai', 'dia', 'orgas', 'berkali', 'akhirnya', 'dgn', 'posisi', 'favorit', 'dia', 'di', 'bwh', 'sambil', 'mencium', 'remas', 'susu']","['senang', 'hati', 'peli', 'ku', 'menerobos', 'kedalaman', 'gawuk', 'buset', 'enak', 'banget', 'gawuk', 'lusy', 'peli', 'ku', 'kyk', 'diremas', 'tp', 'krn', 'yg', 'jd', 'main', 'lbh', 'posisi', 'kucoba', 'orgas', 'berkali', 'dgn', 'posisi', 'favorit', 'bwh', 'mencium', 'remas', 'susu']",senang hati pel ku terobos dalam gawuk buset enak banget gawuk lusy pel ku kyk remas tp krn yg jd main lbh posisi coba orgas kali dgn posisi favorit bwh cium remas susu
495,lyybulan kamu punya tetek yeah malam ni aku bisa remas dan pancut di celahnya ya sayang arrgghh kontol ku keras nihh sapa bisa kulum,twitter,1,0,0,0,"['lyybulan', 'kamu', 'punya', 'tetek', 'yeah', 'malam', 'ni', 'aku', 'bisa', 'remas', 'dan', 'pancut', 'di', 'celahnya', 'ya', 'sayang', 'arrgghh', 'kontol', 'ku', 'keras', 'nihh', 'sapa', 'bisa', 'kulum']","['lyybulan', 'tetek', 'yeah', 'malam', 'ni', 'remas', 'pancut', 'celahnya', 'sayang', 'arrgghh', 'kontol', 'ku', 'keras', 'nihh', 'sapa', 'kulum']",lyybulan tetek yeah malam ni remas pancut celah sayang arrgghh kontol ku keras nihh sapa kulum
496,ehh anak anjing ahok kelan itu blon siuman mending emut bool basuki lagi aja sana kasih tau sama babi yg lain bool basuki wangi gitu,twitter,1,1,0,1,"['ehh', 'anak', 'anjing', 'ahok', 'kelan', 'itu', 'blon', 'siuman', 'mending', 'emut', 'bool', 'basuki', 'lagi', 'aja', 'sana', 'kasih', 'tau', 'sama', 'babi', 'yg', 'lain', 'bool', 'basuki', 'wangi', 'gitu']","['ehh', 'anak', 'anjing', 'ahok', 'kelan', 'blon', 'siuman', 'mending', 'emut', 'bool', 'basuki', 'aja', 'kasih', 'tau', 'babi', 'yg', 'bool', 'basuki', 'wangi', 'gitu']",ehh anak anjing ahok kelan blon siuman mending emut bool basuki aja kasih tau babi yg bool basuki wangi gitu
497,klau dia yang bego biar dia sja jngan pake bahasa yang tidak wajar malahan nanti difikir warga indo tidak punya etika dalam berbicara kalau mau ngeritik kritik dia dengan bahasa yang wajar bukan malah caci maki dan jangan salahkan negaranya tapi slahkan orang sja krna negaranya pun tdk mau punya rakyat kyk dia stay humble,instagram,0,0,0,1,"['klau', 'dia', 'yang', 'bego', 'biar', 'dia', 'sja', 'jngan', 'pake', 'bahasa', 'yang', 'tidak', 'wajar', 'malahan', 'nanti', 'difikir', 'warga', 'indo', 'tidak', 'punya', 'etika', 'dalam', 'berbicara', 'kalau', 'mau', 'ngeritik', 'kritik', 'dia', 'dengan', 'bahasa', 'yang', 'wajar', 'bukan', 'malah', 'caci', 'maki', 'dan', 'jangan', 'salahkan', 'negaranya', 'tapi', 'slahkan', 'orang', 'sja', 'krna', 'negaranya', 'pun', 'tdk', 'mau', 'punya', 'rakyat', 'kyk', 'dia', 'stay', 'humble']","['klau', 'bego', 'biar', 'sja', 'jngan', 'pake', 'bahasa', 'wajar', 'difikir', 'warga', 'indo', 'etika', 'berbicara', 'ngeritik', 'kritik', 'bahasa', 'wajar', 'caci', 'maki', 'salahkan', 'negaranya', 'slahkan', 'orang', 'sja', 'krna', 'negaranya', 'tdk', 'rakyat', 'kyk', 'stay', 'humble']",klau bego biar sja jngan pake bahasa wajar difikir warga indo etika bicara ngeritik kritik bahasa wajar caci maki salah negara slah orang sja krna negara tdk rakyat kyk stay humble
498,barbie perii ngeri yah banci sekarang udh berani go publik gara si kancut kondor ini bener deh tanda akhir zaman,instagram,0,0,0,1,"['barbie', 'perii', 'ngeri', 'yah', 'banci', 'sekarang', 'udh', 'berani', 'go', 'publik', 'gara', 'si', 'kancut', 'kondor', 'ini', 'bener', 'deh', 'tanda', 'akhir', 'zaman']","['barbie', 'perii', 'ngeri', 'yah', 'banci', 'udh', 'berani', 'go', 'publik', 'gara', 'si', 'kancut', 'kondor', 'bener', 'deh', 'tanda', 'zaman']",barbie peri ngeri yah banci udh berani go publik gara si kancut kondor bener deh tanda zaman
499,ya ampun jgn d hitami ckup jelek pantat ny kerutan gtu ko bgtu bentuk ny ya bentolan gtu w ngakak lihat vedio in ya apyun,instagram,1,0,0,1,"['ya', 'ampun', 'jgn', 'd', 'hitami', 'ckup', 'jelek', 'pantat', 'ny', 'kerutan', 'gtu', 'ko', 'bgtu', 'bentuk', 'ny', 'ya', 'bentolan', 'gtu', 'w', 'ngakak', 'lihat', 'vedio', 'in', 'ya', 'apyun']","['ampun', 'jgn', 'd', 'hitami', 'ckup', 'jelek', 'pantat', 'ny', 'kerutan', 'gtu', 'ko', 'bgtu', 'bentuk', 'ny', 'bentolan', 'gtu', 'w', 'ngakak', 'lihat', 'vedio', 'in', 'apyun']",ampun jgn d hitam ckup jelek pantat ny kerut gtu ko bgtu bentuk ny bentol gtu w ngakak lihat vedio in apyun
500,etcradit padahal ga beli dan gua ganipu dia juga dia tau dri mana ya nagakal ga sih cowok mulutnya se cewek itu yaampun yg cewek aja mulutnya gakaya gitu aduhh banciii minta banget di potong tititnya banci banget ya kalo cowok asli gabakal tuh nyambung komen kaya gitu kasian banget banci banci jahaha semakin dekat sama kiamat ada bancii ihh pasti di bully mulu tuh ama temen temennya hahaha bancii,instagram,0,0,0,1,"['etcradit', 'padahal', 'ga', 'beli', 'dan', 'gua', 'ganipu', 'dia', 'juga', 'dia', 'tau', 'dri', 'mana', 'ya', 'nagakal', 'ga', 'sih', 'cowok', 'mulutnya', 'se', 'cewek', 'itu', 'yaampun', 'yg', 'cewek', 'aja', 'mulutnya', 'gakaya', 'gitu', 'aduhh', 'banciii', 'minta', 'banget', 'di', 'potong', 'tititnya', 'banci', 'banget', 'ya', 'kalo', 'cowok', 'asli', 'gabakal', 'tuh', 'nyambung', 'komen', 'kaya', 'gitu', 'kasian', 'banget', 'banci', 'banci', 'jahaha', 'semakin', 'dekat', 'sama', 'kiamat', 'ada', 'bancii', 'ihh', 'pasti', 'di', 'bully', 'mulu', 'tuh', 'ama', 'temen', 'temennya', 'hahaha', 'bancii']","['etcradit', 'ga', 'beli', 'gua', 'ganipu', 'tau', 'dri', 'nagakal', 'ga', 'sih', 'cowok', 'mulutnya', 'cewek', 'yaampun', 'yg', 'cewek', 'aja', 'mulutnya', 'gakaya', 'gitu', 'aduhh', 'banciii', 'banget', 'potong', 'tititnya', 'banci', 'banget', 'kalo', 'cowok', 'asli', 'gabakal', 'tuh', 'nyambung', 'komen', 'kaya', 'gitu', 'kasian', 'banget', 'banci', 'banci', 'jahaha', 'kiamat', 'bancii', 'ihh', 'bully', 'mulu', 'tuh', 'ama', 'temen', 'temennya', 'hahaha', 'bancii']",etcradit ga beli gua ganipu tau dri nagakal ga sih cowok mulut cewek yaampun yg cewek aja mulut gakaya gitu aduhh banciii banget potong titit banci banget kalo cowok asli gabakal tuh nyambung komen kaya gitu kasi banget banci banci jahaha kiamat banci ihh bully mulu tuh ama temen temennya hahaha banci
501,gak seitem org papua juga kalee t t rizqi w gpp bwt tambahan wktu pagelaran syarifahsilvia wes gosong tambah gosong aku iki,twitter,0,1,0,0,"['gak', 'seitem', 'org', 'papua', 'juga', 'kalee', 't', 't', 'rizqi', 'w', 'gpp', 'bwt', 'tambahan', 'wktu', 'pagelaran', 'syarifahsilvia', 'wes', 'gosong', 'tambah', 'gosong', 'aku', 'iki']","['gak', 'seitem', 'org', 'papua', 'kalee', 't', 't', 'rizqi', 'w', 'gpp', 'bwt', 'tambahan', 'wktu', 'pagelaran', 'syarifahsilvia', 'wes', 'gosong', 'gosong', 'iki']",gak item org papua kalee t t rizqi w gpp bwt tambah wktu pagelaran syarifahsilvia wes gosong gosong iki
502,memek sempit tp ga punya tete mau muahahaha cekobico boysaddiction wanita cantik memek sempit bohong apa aja bole haha,twitter,1,0,0,0,"['memek', 'sempit', 'tp', 'ga', 'punya', 'tete', 'mau', 'muahahaha', 'cekobico', 'boysaddiction', 'wanita', 'cantik', 'memek', 'sempit', 'bohong', 'apa', 'aja', 'bole', 'haha']","['memek', 'sempit', 'tp', 'ga', 'tete', 'muahahaha', 'cekobico', 'boysaddiction', 'wanita', 'cantik', 'memek', 'sempit', 'bohong', 'aja', 'bole', 'haha']",memek sempit tp ga tete muahahaha cekobico boysaddiction wanita cantik memek sempit bohong aja bole haha
503,itu yang di sebelah kiri baha kaya benjolan gitu apa yaa kok lipet gitu sih kaya ada sesuatu ngerii,instagram,0,0,0,0,"['itu', 'yang', 'di', 'sebelah', 'kiri', 'baha', 'kaya', 'benjolan', 'gitu', 'apa', 'yaa', 'kok', 'lipet', 'gitu', 'sih', 'kaya', 'ada', 'sesuatu', 'ngerii']","['sebelah', 'kiri', 'baha', 'kaya', 'benjolan', 'gitu', 'yaa', 'lipet', 'gitu', 'sih', 'kaya', 'ngerii']",belah kiri baha kaya benjol gitu yaa lipet gitu sih kaya ngeri
504,msh bugil dikamar puting aku kok warna nya pink yaaa memek msh sempit nih baru kali digenjot doang hehe,twitter,1,0,0,0,"['msh', 'bugil', 'dikamar', 'puting', 'aku', 'kok', 'warna', 'nya', 'pink', 'yaaa', 'memek', 'msh', 'sempit', 'nih', 'baru', 'kali', 'digenjot', 'doang', 'hehe']","['bugil', 'dikamar', 'puting', 'warna', 'pink', 'memek', 'sempit', 'kali', 'digenjot', 'doang', 'hehe']",bugil kamar puting warna pink memek sempit kali genjot doang hehe
505,org indonesia emang raja dan ratunya bully kerjaanya ajaaaa ngomentarin hidup orang melulu mending urusin hidup diri sendiri deh buat hidup lebih bermanfaat emang untungnya apa yaa nyinyirin org lain mereka yg dinyinyirin happy happy aja tuh pada transfer pahala sama mereka dong yaa kalian,instagram,0,0,0,0,"['org', 'indonesia', 'emang', 'raja', 'dan', 'ratunya', 'bully', 'kerjaanya', 'ajaaaa', 'ngomentarin', 'hidup', 'orang', 'melulu', 'mending', 'urusin', 'hidup', 'diri', 'sendiri', 'deh', 'buat', 'hidup', 'lebih', 'bermanfaat', 'emang', 'untungnya', 'apa', 'yaa', 'nyinyirin', 'org', 'lain', 'mereka', 'yg', 'dinyinyirin', 'happy', 'happy', 'aja', 'tuh', 'pada', 'transfer', 'pahala', 'sama', 'mereka', 'dong', 'yaa', 'kalian']","['org', 'indonesia', 'emang', 'raja', 'ratunya', 'bully', 'kerjaanya', 'ajaaaa', 'ngomentarin', 'hidup', 'orang', 'melulu', 'mending', 'urusin', 'hidup', 'deh', 'hidup', 'bermanfaat', 'emang', 'untungnya', 'yaa', 'nyinyirin', 'org', 'yg', 'dinyinyirin', 'happy', 'happy', 'aja', 'tuh', 'transfer', 'pahala', 'yaa']",org indonesia emang raja ratu bully kerjaanya ajaaaa ngomentarin hidup orang melulu mending urusin hidup deh hidup manfaat emang untung yaa nyinyirin org yg dinyinyirin happy happy aja tuh transfer pahala yaa
506,mantapp ios dengan kemudahan memilih spsesifikasi layanan service laptop apps android dan website develop yakin belum download aplikasi tamagotcha buruan ya kontak urlhttp www baligotcha comwww baligotcha comurl,kaskus,0,0,0,0,"['mantapp', 'ios', 'dengan', 'kemudahan', 'memilih', 'spsesifikasi', 'layanan', 'service', 'laptop', 'apps', 'android', 'dan', 'website', 'develop', 'yakin', 'belum', 'download', 'aplikasi', 'tamagotcha', 'buruan', 'ya', 'kontak', 'urlhttp', 'www', 'baligotcha', 'comwww', 'baligotcha', 'comurl']","['mantapp', 'ios', 'kemudahan', 'memilih', 'spsesifikasi', 'layanan', 'service', 'laptop', 'apps', 'android', 'website', 'develop', 'download', 'aplikasi', 'tamagotcha', 'buruan', 'kontak', 'urlhttp', 'www', 'baligotcha', 'comwww', 'baligotcha', 'comurl']",mantapp ios mudah pilih spsesifikasi layan service laptop apps android website develop download aplikasi tamagotcha buru kontak urlhttp www baligotcha comwww baligotcha comurl
507,dicari khususnya iyang sibuk urus suami dan urus anak tapi mau penghasilan rbjt perhari kerja via hp semua profesi bisa modal x seumur hidup bisa buka usaha,instagram,0,0,0,0,"['dicari', 'khususnya', 'iyang', 'sibuk', 'urus', 'suami', 'dan', 'urus', 'anak', 'tapi', 'mau', 'penghasilan', 'rbjt', 'perhari', 'kerja', 'via', 'hp', 'semua', 'profesi', 'bisa', 'modal', 'x', 'seumur', 'hidup', 'bisa', 'buka', 'usaha']","['dicari', 'iyang', 'sibuk', 'urus', 'suami', 'urus', 'anak', 'penghasilan', 'rbjt', 'perhari', 'kerja', 'via', 'hp', 'profesi', 'modal', 'x', 'seumur', 'hidup', 'buka', 'usaha']",cari iyang sibuk urus suami urus anak hasil rbjt hari kerja via hp profesi modal x umur hidup buka usaha
508,fotofoto cewek seksi dan cantik pilihan para pembaca http www koranbokep comfotofotocewekseksidancantikpilihanparapembaca ceritaseks ceritabokep koranbokep memekbecek memekbasah ceritatante tantegirang tantetoge ceritasekspengalamannyata ceritaabg fotoseksi seksi fotocewekseksi fotoabgperawan toketgede,twitter,1,0,0,0,"['fotofoto', 'cewek', 'seksi', 'dan', 'cantik', 'pilihan', 'para', 'pembaca', 'http', 'www', 'koranbokep', 'comfotofotocewekseksidancantikpilihanparapembaca', 'ceritaseks', 'ceritabokep', 'koranbokep', 'memekbecek', 'memekbasah', 'ceritatante', 'tantegirang', 'tantetoge', 'ceritasekspengalamannyata', 'ceritaabg', 'fotoseksi', 'seksi', 'fotocewekseksi', 'fotoabgperawan', 'toketgede']","['fotofoto', 'cewek', 'seksi', 'cantik', 'pilihan', 'pembaca', 'http', 'www', 'koranbokep', 'comfotofotocewekseksidancantikpilihanparapembaca', 'ceritaseks', 'ceritabokep', 'koranbokep', 'memekbecek', 'memekbasah', 'ceritatante', 'tantegirang', 'tantetoge', 'ceritasekspengalamannyata', 'ceritaabg', 'fotoseksi', 'seksi', 'fotocewekseksi', 'fotoabgperawan', 'toketgede']",fotofoto cewek seksi cantik pilih baca http www koranbokep comfotofotocewekseksidancantikpilihanparapembaca ceritaseks ceritabokep koranbokep memekbecek memekbasah ceritatante tantegirang tantetoge ceritasekspengalamannyata ceritaabg fotoseksi seksi fotocewekseksi fotoabgperawan toketgede
509,erafontol batabignnnnmi meki authorize center n batabignnnkita buat trending topic aja boikothapexiaomighoibnn batabig batabig batabig,kaskus,0,0,0,0,"['erafontol', 'batabignnnnmi', 'meki', 'authorize', 'center', 'n', 'batabignnnkita', 'buat', 'trending', 'topic', 'aja', 'boikothapexiaomighoibnn', 'batabig', 'batabig', 'batabig']","['erafontol', 'batabignnnnmi', 'meki', 'authorize', 'center', 'n', 'batabignnnkita', 'trending', 'topic', 'aja', 'boikothapexiaomighoibnn', 'batabig', 'batabig', 'batabig']",erafontol batabignnnnmi mek authorize center n batabignnnkita trending topic aja boikothapexiaomighoibnn batabig batabig batabig
510,doiextraordinaryy iyaa bener karena keinginan mereka dari hati kalau bang fatah mau punya pepek dan tetek di samping dari orok mau jadi lonte juga lonte yg berhalu kalau dia wanita miris hidup nya penuh dengan hinaan,instagram,1,0,0,1,"['doiextraordinaryy', 'iyaa', 'bener', 'karena', 'keinginan', 'mereka', 'dari', 'hati', 'kalau', 'bang', 'fatah', 'mau', 'punya', 'pepek', 'dan', 'tetek', 'di', 'samping', 'dari', 'orok', 'mau', 'jadi', 'lonte', 'juga', 'lonte', 'yg', 'berhalu', 'kalau', 'dia', 'wanita', 'miris', 'hidup', 'nya', 'penuh', 'dengan', 'hinaan']","['doiextraordinaryy', 'iyaa', 'bener', 'hati', 'bang', 'fatah', 'pepek', 'tetek', 'samping', 'orok', 'lonte', 'lonte', 'yg', 'berhalu', 'wanita', 'miris', 'hidup', 'penuh', 'hinaan']",doiextraordinaryy iyaa bener hati bang fatah pepek tetek samping orok lonte lonte yg berhalu wanita miris hidup penuh hina
